Date,Day,Treatment_ID,System_ID,Crop_ID,ETO_Ref_mm,ETC_Prime_mm,Transpiration_mm,Water_Total_L,Tank_Volume_L,Temp_C,Solar_Rad_MJ,VPD_kPa,WUE_kg_m3,pH,EC,RZT_C,RZT_Growth_Factor,RZT_Nutrient_Factor,V_Stage,Leaf_Number,Leaf_Area_m2,Avg_Leaf_Area_cm2,CO2_umol_mol,VPD_Actual_kPa,Env_Photo_Factor,Env_Transp_Factor,N-NO3_mg_L,P-PO4_mg_L,K_mg_L,Ca_mg_L,Mg_mg_L,LAI,Growth_Stage,Total_Biomass_g,Integrated_Stress,Temperature_Stress,Water_Stress,Nutrient_Stress,Nitrogen_Stress,Salinity_Stress
2025-09-15,19,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.61,3.15,0.71,0.86,495.24,20.0,15.5,0.94,0.247,5.98,0.8,22.4,0.64,0.71,10.0,6,0.072,100.0,400.0,0.82,1.0,1.0,117.18,42.33,269.27,143.3,47.64,0.867,HI,2.48,0.05,0.0,0.0,0.0,0.0,0.0
2025-09-16,20,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.63,3.21,0.9,1.08,494.16,20.0,16.2,0.94,0.161,5.97,0.8,22.4,0.79,0.83,10.0,6,0.079,100.0,400.0,0.95,0.96,0.95,68.09,40.25,260.89,141.46,46.99,0.954,HI,2.63,0.35,0.0,0.0,0.32,0.32,0.0
2025-09-17,21,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.58,3.21,0.95,1.14,493.03,20.0,14.8,0.94,0.004,5.96,0.8,22.4,0.57,0.65,11.0,7,0.087,100.0,400.0,0.73,1.0,1.0,19.54,38.13,252.33,139.57,46.32,1.041,HI,2.63,0.81,0.0,0.0,0.8,0.8,0.0
2025-09-18,22,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.67,3.32,1.29,1.54,491.49,20.0,17.1,0.94,0.269,6.0,0.8,22.4,0.94,0.95,11.0,7,0.094,100.0,400.0,1.06,0.87,0.81,300.0,50.0,300.0,150.0,50.0,1.133,HI,2.98,0.06,0.0,0.01,0.0,0.0,0.0
2025-09-19,23,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.62,3.31,1.28,1.54,489.94,20.0,15.9,0.94,0.226,5.99,0.8,22.4,0.72,0.77,11.0,7,0.1,100.0,400.0,0.82,1.0,1.0,250.6,47.93,291.72,148.2,49.37,1.204,HI,3.27,0.05,0.0,0.0,0.0,0.0,0.0
2025-09-20,24,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.66,3.38,1.58,1.89,488.05,20.0,16.8,0.94,0.236,5.99,0.8,22.4,0.87,0.89,12.0,8,0.109,100.0,400.0,0.95,0.96,0.94,198.14,45.73,282.93,146.29,48.69,1.311,HI,3.64,0.05,0.0,0.0,0.0,0.0,0.0
2025-09-21,25,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.56,3.31,1.51,1.81,486.24,20.0,14.2,0.94,0.152,5.98,0.8,22.4,0.49,0.59,12.0,8,0.116,100.0,400.0,0.66,0.98,0.97,143.47,43.44,273.73,144.28,47.98,1.394,HI,3.87,0.05,0.0,0.0,0.0,0.0,0.0
2025-09-22,26,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.72,3.48,2.08,2.5,483.74,20.0,18.5,0.94,0.199,5.97,0.8,22.4,1.05,1.04,12.0,8,0.121,100.0,400.0,1.18,0.78,0.66,87.25,41.07,264.19,142.18,47.24,1.455,HD,4.28,0.21,0.0,0.04,0.13,0.13,0.0
2025-09-23,27,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.69,3.48,2.15,2.58,481.16,20.0,17.8,0.94,0.039,5.97,0.8,22.4,1.01,1.01,13.0,9,0.128,100.0,400.0,1.06,0.87,0.8,32.69,38.72,254.73,140.1,46.51,1.53,HD,4.37,0.69,0.0,0.02,0.67,0.67,0.0
2025-09-24,28,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.61,3.42,2.03,2.44,478.72,20.0,15.5,0.94,0.003,5.96,0.8,22.4,0.64,0.71,13.0,9,0.133,100.0,400.0,0.82,1.0,1.0,0.0,36.39,245.32,138.01,45.77,1.59,HD,4.37,0.81,0.0,0.0,0.8,0.8,0.0
2025-09-25,29,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.63,3.45,2.2,2.64,476.07,20.0,16.2,0.94,0.205,6.0,0.8,22.4,0.79,0.83,13.0,9,0.134,100.0,400.0,0.95,0.96,0.95,300.0,50.0,300.0,150.0,50.0,1.612,HD,4.83,0.05,0.0,0.0,0.0,0.0,0.0
2025-09-26,30,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.58,3.41,2.1,2.52,473.56,20.0,14.8,0.94,0.153,5.99,0.8,22.4,0.57,0.65,14.0,10,0.139,100.0,400.0,0.73,1.0,1.0,243.39,47.63,290.52,147.94,49.28,1.668,HD,5.15,0.05,0.0,0.0,0.0,0.0,0.0
2025-09-27,31,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.67,3.52,2.63,3.16,470.4,20.0,17.1,0.94,0.206,5.99,0.8,22.4,0.94,0.95,14.0,10,0.145,100.0,400.0,1.06,0.87,0.81,183.97,45.14,280.55,145.77,48.51,1.743,HD,5.69,0.06,0.0,0.01,0.0,0.0,0.0
2025-09-28,32,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.62,3.48,2.42,2.91,467.49,20.0,15.9,0.94,0.179,5.98,0.8,22.4,0.72,0.77,14.0,10,0.147,100.0,400.0,0.82,1.0,1.0,123.38,42.6,270.34,143.53,47.72,1.769,HD,6.12,0.05,0.0,0.0,0.0,0.0,0.0
2025-09-29,33,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.66,3.53,2.72,3.27,464.22,20.0,16.8,0.94,0.099,5.97,0.8,22.4,0.87,0.89,15.0,11,0.153,100.0,400.0,0.95,0.96,0.94,62.12,40.0,259.89,141.23,46.91,1.834,HD,6.39,0.41,0.0,0.0,0.38,0.38,0.0
2025-09-30,34,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.56,3.44,2.42,2.91,461.32,20.0,14.2,0.94,0.0,5.97,0.8,22.4,0.49,0.59,15.0,11,0.156,100.0,400.0,0.66,0.98,0.97,2.48,37.38,249.3,138.89,46.08,1.869,HD,6.39,0.81,0.0,0.0,0.8,0.8,0.0
2025-10-01,35,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.72,3.59,3.06,3.67,457.65,20.0,18.5,0.94,0.0,5.96,0.8,22.4,1.05,1.04,15.0,11,0.154,100.0,400.0,1.18,0.78,0.66,0.0,34.83,239.01,136.59,45.27,1.844,HD,6.39,0.82,0.0,0.04,0.8,0.8,0.0
2025-10-02,36,T02_CO21200_EC1.5_LIGHT16_NITROGEN200_ROOTZONETEMP20_TEMPERATURE23_VARIETIESLET_PH6.0,CROPGRO_HYDRO_001,LETTUCE_ADVANCED,3.69,3.57,2.98,3.57,454.08,20.0,17.8,0.94,0.21,6.0,0.8,22.4,1.01,1.01,16.0,12,0.156,100.0,400.0,1.06,0.87,0.8,300.0,50.0,300.0,150.0,50.0,1.873,HM,7.01,0.06,0.0,0.02,0.0,0.0,0.0
