step,day,hour,timestamp,photosynthesis_simulator_net_assimilation_rate,photosynthesis_simulator_gross_photosynthesis_rate,photosynthesis_simulator_respiration_rate,photosynthesis_simulator_light_use_efficiency,photosynthesis_simulator_co2_uptake_rate,photosynthesis_simulator_cumulative_carbon_gained,photosynthesis_simulator_daily_carbon_gained,photosynthesis_simulator_leaf_temperature,photosynthesis_simulator_temperature_stress_factor,photosynthesis_simulator_light_stress_factor,photosynthesis_simulator_step_count,photosynthesis_simulator_last_update,respiration_simulator_total_respiration_rate,respiration_simulator_maintenance_respiration,respiration_simulator_growth_respiration,respiration_simulator_leaf_respiration,respiration_simulator_stem_respiration,respiration_simulator_root_respiration,respiration_simulator_cumulative_respiration,respiration_simulator_daily_respiration,respiration_simulator_temperature_factor,respiration_simulator_biomass_factor,respiration_simulator_step_count,respiration_simulator_last_update,biomass_allocation_simulator_total_biomass,biomass_allocation_simulator_leaf_biomass,biomass_allocation_simulator_stem_biomass,biomass_allocation_simulator_root_biomass,biomass_allocation_simulator_leaf_allocation_fraction,biomass_allocation_simulator_stem_allocation_fraction,biomass_allocation_simulator_root_allocation_fraction,biomass_allocation_simulator_allocation_efficiency,biomass_allocation_simulator_cumulative_biomass_gain,biomass_allocation_simulator_daily_biomass_gain,biomass_allocation_simulator_step_count,biomass_allocation_simulator_last_update
176,8,7,2025-09-29 05:33:41.054716,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,998658.9599985463,36251.047947045634,24.4,1.0,1.0,352,2025-09-29T05:33:40.945908,0.0031091332111702636,0.0014231332111702636,0.001686,0.0004743777370567546,0.0003795021896454037,0.0005692532844681055,4037.937160854723,153.9044123302983,0.948755474113509,1.0,352,2025-09-29T05:33:40.987921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,346,2025-09-29T05:33:41.040867
177,8,8,2025-09-29 05:33:41.195035,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1003837.6811338385,41429.769082337865,24.4,1.0,1.0,354,2025-09-29T05:33:41.085498,0.003123428454870026,0.001437428454870026,0.001686,0.0004791428182900086,0.00038331425463200694,0.0005749713819480103,4060.401404454878,176.3686559304536,0.9582856365800171,1.0,354,2025-09-29T05:33:41.127079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,348,2025-09-29T05:33:41.181100
178,8,9,2025-09-29 05:33:41.333682,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1009016.4022691307,46608.4902176301,24.4,1.0,1.0,356,2025-09-29T05:33:41.225294,0.003135112797392663,0.0014491127973926628,0.001686,0.0004830375991308876,0.0003864300793047101,0.0005796451189570651,4082.9542492649775,198.9215007405531,0.9660751982617751,1.0,356,2025-09-29T05:33:41.267528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,349,2025-09-29T05:33:41.320884
179,8,10,2025-09-29 05:33:41.473533,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1014195.1234044229,51787.21135292233,24.4,1.0,1.0,358,2025-09-29T05:33:41.364511,0.003144646702590119,0.001458646702590119,0.001686,0.00048621556753003964,0.0003889724540240317,0.0005834586810360476,4105.579419648961,221.54667112453672,0.9724311350600792,1.0,358,2025-09-29T05:33:41.406014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,351,2025-09-29T05:33:41.459585
180,8,11,2025-09-29 05:33:41.611123,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1019373.8445397151,56965.93248821456,24.4,1.0,1.0,360,2025-09-29T05:33:41.504044,0.003152415127112219,0.0014664151271122192,0.001686,0.0004888050423707398,0.0003910440338965918,0.0005865660508448877,4128.2635428382255,244.23079431380071,0.9776100847414795,1.0,360,2025-09-29T05:33:41.545612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,353,2025-09-29T05:33:41.597184
181,8,12,2025-09-29 05:33:41.751230,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1024552.5656750073,62144.65362350679,24.4,1.0,1.0,362,2025-09-29T05:33:41.641498,0.003158737869153531,0.0014727378691535308,0.001686,0.000490912623051177,0.0003927300984409416,0.0005890951476614124,4150.995661349101,266.9629128246767,0.9818252461023538,1.0,362,2025-09-29T05:33:41.683033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,355,2025-09-29T05:33:41.737292
182,8,13,2025-09-29 05:33:41.889007,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1029731.2868102995,67323.37475879902,24.4,1.0,1.0,364,2025-09-29T05:33:41.782067,0.003163879268994797,0.001477879268994797,0.001686,0.0004926264229982657,0.00039410113839861256,0.0005911517075979188,4173.766816605296,289.7340680808719,0.9852528459965314,1.0,364,2025-09-29T05:33:41.823982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,357,2025-09-29T05:33:41.876593
183,8,14,2025-09-29 05:33:42.029249,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1034910.0079455917,72502.09589409125,24.4,1.0,1.0,366,2025-09-29T05:33:41.919760,0.0031680569573851484,0.0014820569573851484,0.001686,0.0004940189857950495,0.0003952151886360396,0.0005928227829540593,4196.5696973481445,312.5369488237202,0.9880379715900988,1.0,366,2025-09-29T05:33:41.961369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,359,2025-09-29T05:33:42.015328
184,8,15,2025-09-29 05:33:42.167060,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1040088.7290808839,77680.81702938348,24.4,1.0,1.0,368,2025-09-29T05:33:42.059927,0.003171449540419007,0.0014854495404190069,0.001686,0.0004951498468063356,0.00039611987744506854,0.0005941798161676027,4219.398345311208,335.3655967867837,0.9902996936126711,1.0,368,2025-09-29T05:33:42.101644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,361,2025-09-29T05:33:42.155209
185,8,16,2025-09-29 05:33:42.306403,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1045267.4502161761,82859.53816467572,24.4,1.0,1.0,370,2025-09-29T05:33:42.197633,0.003174203224700806,0.0014882032247008061,0.001686,0.0004960677415669353,0.0003968541932535483,0.0005952812898803224,4242.24791048403,358.21516195960623,0.9921354831338705,1.0,370,2025-09-29T05:33:42.239292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,363,2025-09-29T05:33:42.292504
186,8,17,2025-09-29 05:33:42.442895,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1050446.1713514684,88038.25929996795,24.4,1.0,1.0,372,2025-09-29T05:33:42.336242,0.0031764374505317172,0.0014904374505317172,0.001686,0.0004968124835105724,0.00039744998680845794,0.0005961749802126868,4265.1144486807525,381.08170015632874,0.9936249670211449,1.0,372,2025-09-29T05:33:42.378225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,365,2025-09-29T05:33:42.429959
187,8,18,2025-09-29 05:33:42.581607,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1055624.8924867606,93216.98043526018,24.4,1.0,1.0,374,2025-09-29T05:33:42.473484,0.0031782496320340347,0.0014922496320340347,0.001686,0.0004974165440113449,0.0003979332352090759,0.0005968998528136138,4287.994754796861,403.9620062724377,0.9948330880226897,1.0,374,2025-09-29T05:33:42.515377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,367,2025-09-29T05:33:42.569391
188,8,19,2025-09-29 05:33:42.722965,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1060803.6136220528,98395.70157055241,24.4,1.0,1.0,376,2025-09-29T05:33:42.612595,0.0031797191141151367,0.0014937191141151367,0.001686,0.0004979063713717122,0.0003983250970973698,0.0005974876456460547,4310.886225915776,426.8534773913525,0.9958127427434244,1.0,376,2025-09-29T05:33:42.654469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,369,2025-09-29T05:33:42.708961
189,8,20,2025-09-29 05:33:42.861188,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1065982.334757345,103574.42270584464,24.4,1.0,1.0,378,2025-09-29T05:33:42.753794,0.0031809104553034173,0.0014949104553034173,0.001686,0.0004983034851011391,0.00039864278808091134,0.0005979641821213669,4333.786749217496,449.7540006930731,0.9966069702022783,1.0,378,2025-09-29T05:33:42.796926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,371,2025-09-29T05:33:42.848818
190,8,21,2025-09-29 05:33:43.000949,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1071161.0558926372,108753.14384113687,24.4,1.0,1.0,380,2025-09-29T05:33:42.891827,0.003181876138156174,0.001495876138156174,0.001686,0.0004986253793853913,0.0003989003035083131,0.0005983504552624695,4356.694610388981,472.66186186455747,0.9972507587707826,1.0,380,2025-09-29T05:33:42.933645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,373,2025-09-29T05:33:42.986972
191,8,22,2025-09-29 05:33:43.137884,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1076339.7770279294,113931.8649764291,24.4,1.0,1.0,382,2025-09-29T05:33:43.031634,0.003182658798533731,0.001496658798533731,0.001686,0.0004988862661779104,0.00039910901294232834,0.0005986635194134924,4379.6084189128005,495.5756703883772,0.9977725323558206,1.0,382,2025-09-29T05:33:43.073184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,375,2025-09-29T05:33:43.125827
192,8,23,2025-09-29 05:33:43.278119,0.7192668243461438,0.7911935067807582,0.07192668243461438,0.0006845661654209555,0.7192668243461438,1081518.4981632216,119110.58611172134,24.4,1.0,1.0,384,2025-09-29T05:33:43.168345,0.0031832930536116162,0.0014972930536116162,0.001686,0.0004990976845372055,0.0003992781476297644,0.0005989172214446465,4402.527047206394,518.4942986819707,0.9981953690744108,1.0,384,2025-09-29T05:33:43.209663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,377,2025-09-29T05:33:43.264272
193,9,0,2025-09-29 05:33:43.414697,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1087329.5631706791,0.0,26.4,1.0,1.0,386,2025-09-29T05:33:43.308517,0.003401594834700318,0.001715594834700318,0.001686,0.0005718649449001059,0.00045749195592008476,0.0006862379338801271,4427.029154918911,0.0,1.1437298898002117,1.0,386,2025-09-29T05:33:43.350008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,379,2025-09-29T05:33:43.402024
194,9,1,2025-09-29 05:33:43.554505,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1093140.6281781367,5811.0650074574605,26.4,1.0,1.0,388,2025-09-29T05:33:43.445490,0.0033916547312134266,0.0017056547312134266,0.001686,0.0005685515770711422,0.0004548412616569138,0.0006822618924853706,4451.4692033426845,24.440048423773113,1.1371031541422845,1.0,388,2025-09-29T05:33:43.487007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,381,2025-09-29T05:33:43.540596
195,9,2,2025-09-29 05:33:43.695239,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1098951.6931855942,11622.130014914921,26.4,1.0,1.0,390,2025-09-29T05:33:43.584922,0.0033772695856459822,0.0016912695856459822,0.001686,0.0005637565285486608,0.00045100522283892866,0.000676507834258393,4475.81320687363,48.78405195471939,1.1275130570973215,1.0,390,2025-09-29T05:33:43.626833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,383,2025-09-29T05:33:43.681378
196,9,3,2025-09-29 05:33:43.834077,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1104762.7581930517,17433.19502237238,26.4,1.0,1.0,392,2025-09-29T05:33:43.725727,0.003359398078020759,0.0016733980780207591,0.001686,0.0005577993593402531,0.0004462394874722025,0.0006693592312083037,4500.034419740408,73.00526482149711,1.1155987186805059,1.0,392,2025-09-29T05:33:43.767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,385,2025-09-29T05:33:43.820169
197,9,4,2025-09-29 05:33:43.974001,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1110573.8232005092,23244.26002982984,26.4,1.0,1.0,394,2025-09-29T05:33:43.864650,0.003338829702369049,0.0016528297023690487,0.001686,0.0005509432341230162,0.00044075458729841304,0.0006611318809476195,4524.1120740014,97.08291908248879,1.1018864682460323,1.0,394,2025-09-29T05:33:43.907881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,387,2025-09-29T05:33:43.961095
198,9,5,2025-09-29 05:33:44.114737,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1116384.8882079667,29055.325037287297,26.4,1.0,1.0,396,2025-09-29T05:33:44.004507,0.0033162090836715364,0.0016302090836715361,0.001686,0.0005434030278905121,0.00043472242231240967,0.0006520836334686145,4548.030293053254,121.00113813434221,1.086806055781024,1.0,396,2025-09-29T05:33:44.046847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,389,2025-09-29T05:33:44.100845
199,9,6,2025-09-29 05:33:44.252977,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1122195.9532154242,34866.39004474476,26.4,1.0,1.0,398,2025-09-29T05:33:44.145105,0.0032920588610795857,0.0016060588610795855,0.001686,0.0005353529536931952,0.00042828236295455616,0.0006424235444318342,4571.777173047579,144.74801812866662,1.0707059073863903,1.0,398,2025-09-29T05:33:44.186811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,391,2025-09-29T05:33:44.240727
200,9,7,2025-09-29 05:33:44.391948,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1128007.0182228817,40677.455052202225,26.4,1.0,1.0,400,2025-09-29T05:33:44.283185,0.0032713462150210973,0.0015853462150210973,0.001686,0.0005284487383403658,0.00042275899067229265,0.0006341384860084389,4595.366065670501,168.33691075158885,1.0568974766807313,1.0,400,2025-09-29T05:33:44.324870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,393,2025-09-29T05:33:44.379119
201,9,8,2025-09-29 05:33:44.532467,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1133818.0832303392,46488.52005965969,26.4,1.0,1.0,402,2025-09-29T05:33:44.422691,0.0032547649460738324,0.0015687649460738324,0.001686,0.0005229216486912774,0.00041833731895302194,0.0006275059784295329,4618.828570481808,191.7994155628969,1.0458432973825547,1.0,402,2025-09-29T05:33:44.463894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,394,2025-09-29T05:33:44.462341
202,9,9,2025-09-29 05:33:44.673901,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1139629.1482377967,52299.58506711716,26.4,1.0,1.0,404,2025-09-29T05:33:44.564669,0.003241461331810786,0.001555461331810786,0.001686,0.0005184871106035954,0.00041478968848287633,0.0006221845327243144,4642.1897273942795,215.16057247536824,1.0369742212071906,1.0,404,2025-09-29T05:33:44.606343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,396,2025-09-29T05:33:44.659957
203,9,10,2025-09-29 05:33:44.812465,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1145440.2132452542,58110.65007457462,26.4,1.0,1.0,406,2025-09-29T05:33:44.704047,0.003230768150597291,0.001544768150597291,0.001686,0.0005149227168657636,0.0004119381734926109,0.0006179072602389163,4665.469459666175,238.44030474726407,1.0298454337315273,1.0,406,2025-09-29T05:33:44.746292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,398,2025-09-29T05:33:44.798790
204,9,11,2025-09-29 05:33:44.951587,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1151251.2782527118,63921.71508203209,26.4,1.0,1.0,408,2025-09-29T05:33:44.842639,0.003222160584849045,0.0015361605848490448,0.001686,0.0005120535282830149,0.00040964282262641197,0.0006144642339396179,4688.683672459602,261.654517540692,1.0241070565660297,1.0,408,2025-09-29T05:33:44.884093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,400,2025-09-29T05:33:44.938084
205,9,12,2025-09-29 05:33:45.091041,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1157062.3432601693,69732.78008948955,26.4,1.0,1.0,410,2025-09-29T05:33:44.981918,0.0032152236275736473,0.0015292236275736473,0.001686,0.0005097412091912158,0.0004077929673529726,0.0006116894510294589,4711.845097826994,284.8159429080841,1.0194824183824316,1.0,410,2025-09-29T05:33:45.023079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,402,2025-09-29T05:33:45.076943
206,9,13,2025-09-29 05:33:45.228411,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1162873.4082676268,75543.845096947,26.4,1.0,1.0,412,2025-09-29T05:33:45.121587,0.0032096276620949896,0.0015236276620949896,0.001686,0.0005078758873649966,0.00040630070989199725,0.0006094510648379959,4734.963950381892,307.9347954629816,1.0157517747299931,1.0,412,2025-09-29T05:33:45.163718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,404,2025-09-29T05:33:45.215487
207,9,14,2025-09-29 05:33:45.366180,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1168684.4732750843,81354.91010440445,26.4,1.0,1.0,414,2025-09-29T05:33:45.258969,0.0032051099446446514,0.0015191099446446514,0.001686,0.0005063699815482171,0.0004050959852385737,0.0006076439778578605,4758.048439860405,331.01928494149524,1.0127399630964338,1.0,414,2025-09-29T05:33:45.300589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,406,2025-09-29T05:33:45.354670
208,9,15,2025-09-29 05:33:45.506193,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1174495.5382825418,87165.9751118619,26.4,1.0,1.0,416,2025-09-29T05:33:45.396613,0.003201460414934793,0.0015154604149347928,0.001686,0.000505153471644931,0.00040412277731594477,0.0006061841659739171,4781.105174317317,354.0760193984075,1.010306943289862,1.0,416,2025-09-29T05:33:45.438096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,408,2025-09-29T05:33:45.492163
209,9,16,2025-09-29 05:33:45.645237,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1180306.6032899993,92977.04011931935,26.4,1.0,1.0,418,2025-09-29T05:33:45.536611,0.0031985107239949,0.0015125107239949,0.001686,0.0005041702413316334,0.0004033361930653067,0.00060500428959796,4804.139478950483,377.1103240315739,1.0083404826632665,1.0,418,2025-09-29T05:33:45.578654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,409,2025-09-29T05:33:45.632922
210,9,17,2025-09-29 05:33:45.785096,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1186117.6682974568,98788.1051267768,26.4,1.0,1.0,420,2025-09-29T05:33:45.675913,0.0031961256834951305,0.0015101256834951305,0.001686,0.0005033752278317102,0.0004027001822653682,0.0006040502733980522,4827.155649304312,400.12649438540274,1.0067504556634204,1.0,420,2025-09-29T05:33:45.717277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,411,2025-09-29T05:33:45.771347
211,9,18,2025-09-29 05:33:45.923527,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1191928.7333049143,104599.17013423426,26.4,1.0,1.0,422,2025-09-29T05:33:45.815924,0.0031941965579015707,0.0015081965579015707,0.001686,0.0005027321859671903,0.00040218574877375226,0.0006032786231606283,4850.15715308141,423.1279981625015,1.0054643719343805,1.0,422,2025-09-29T05:33:45.857522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,413,2025-09-29T05:33:45.909810
212,9,19,2025-09-29 05:33:46.061502,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1197739.7983123718,110410.23514169171,26.4,1.0,1.0,424,2025-09-29T05:33:45.953620,0.0031926357728317414,0.0015066357728317414,0.001686,0.0005022119242772471,0.0004017695394217977,0.0006026543091326965,4873.146791469877,446.1176365509685,1.0044238485544938,1.0,424,2025-09-29T05:33:45.995550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,415,2025-09-29T05:33:46.049525
213,9,20,2025-09-29 05:33:46.198393,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1203550.8633198293,116221.30014914916,26.4,1.0,1.0,426,2025-09-29T05:33:46.092068,0.0031913727210304906,0.0015053727210304906,0.001686,0.0005017909070101636,0.0004014327256081309,0.0006021490884121962,4896.126828421642,469.09767350273324,1.0035818140203272,1.0,426,2025-09-29T05:33:46.134095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,417,2025-09-29T05:33:46.187103
214,9,21,2025-09-29 05:33:46.338010,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1209361.9283272868,122032.36515660661,26.4,1.0,1.0,428,2025-09-29T05:33:46.229024,0.0031903504253019935,0.0015043504253019935,0.001686,0.0005014501417673311,0.0004011601134138649,0.0006017401701207974,4919.099094455413,492.06993953650374,1.002900283534662,1.0,428,2025-09-29T05:33:46.270969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,419,2025-09-29T05:33:46.324104
215,9,22,2025-09-29 05:33:46.477964,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1215172.9933347444,127843.43016406406,26.4,1.0,1.0,430,2025-09-29T05:33:46.368483,0.0031895228746957527,0.0015035228746957527,0.001686,0.0005011742915652508,0.0004009394332522007,0.000601409149878301,4942.0650701404375,515.0359152215277,1.0023485831305017,1.0,430,2025-09-29T05:33:46.409846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,421,2025-09-29T05:33:46.463984
216,9,23,2025-09-29 05:33:46.615108,0.8070923621468695,0.8878015983615566,0.08070923621468695,0.0006557727906941861,0.8070923621468695,1220984.0583422019,133654.49517152153,26.4,1.0,1.0,432,2025-09-29T05:33:46.508640,0.003188852892429773,0.0015028528924297731,0.001686,0.0005009509641432578,0.0004007607713146062,0.0006011411569719092,4965.025953328001,537.9967984090922,1.0019019282865156,1.0,432,2025-09-29T05:33:46.549695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,423,2025-09-29T05:33:46.601383
217,10,0,2025-09-29 05:33:46.755431,0.7277107037133393,0.8004817740846734,0.07277107037133394,0.0005486400709545001,0.7277107037133393,1226223.575408938,0.0,22.8,1.0,1.0,434,2025-09-29T05:33:46.646306,0.0028626131732316833,0.0011766131732316833,0.001686,0.0003922043910772278,0.00031376351286178223,0.00047064526929267334,4985.6231697767425,0.0,0.7844087821544555,1.0,434,2025-09-29T05:33:46.688260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,425,2025-09-29T05:33:46.741845
218,10,1,2025-09-29 05:33:46.896258,0.7277107037133393,0.8004817740846734,0.07277107037133394,0.0005486400709545001,0.7277107037133393,1231463.0924756743,5239.5170667360435,22.8,1.0,1.0,436,2025-09-29T05:33:46.786502,0.002875231780217731,0.001189231780217731,0.001686,0.0003964105934059103,0.00031712847472472824,0.0004756927120870923,5006.299266053746,20.676096277003197,0.7928211868118206,1.0,436,2025-09-29T05:33:46.828063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,427,2025-09-29T05:33:46.882299
219,10,2,2025-09-29 05:33:47.033604,0.7277107037133393,0.8004817740846734,0.07277107037133394,0.0005486400709545001,0.7277107037133393,1236702.6095424106,10479.034133472087,22.8,1.0,1.0,438,2025-09-29T05:33:46.926875,0.0028937041749982897,0.0012077041749982897,0.001686,0.0004025680583327632,0.0003220544466662106,0.00048308166999931585,5027.098261015443,41.47509123870155,0.8051361166655264,1.0,438,2025-09-29T05:33:46.968231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,429,2025-09-29T05:33:47.022215
220,10,3,2025-09-29 05:33:47.171784,0.7277107037133393,0.8004817740846734,0.07277107037133394,0.0005486400709545001,0.7277107037133393,1241942.1266091468,15718.55120020813,22.8,1.0,1.0,440,2025-09-29T05:33:47.064219,0.0029171876495510543,0.0012311876495510541,0.001686,0.0004103958831836847,0.0003283167065469478,0.0004924750598204217,5048.0576454061775,62.43447562943568,0.8207917663673693,1.0,440,2025-09-29T05:33:47.106057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,431,2025-09-29T05:33:47.158535
221,10,4,2025-09-29 05:33:47.311346,0.7277107037133393,0.8004817740846734,0.07277107037133394,0.0005486400709545001,0.7277107037133393,1247181.643675883,20958.068266944174,22.8,1.0,1.0,442,2025-09-29T05:33:47.202278,0.002945042314524102,0.0012590423145241018,0.001686,0.00041968077150803397,0.0003357446172064272,0.0005036169258096408,5069.209965670736,83.58679589399368,0.8393615430160679,1.0,442,2025-09-29T05:33:47.244210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,433,2025-09-29T05:33:47.297385
222,10,5,2025-09-29 05:33:47.450371,0.7277107037133393,0.8004817740846734,0.07277107037133394,0.0005486400709545001,0.7277107037133393,1252421.1607426193,26197.585333680217,22.8,1.0,1.0,444,2025-09-29T05:33:47.342306,0.0029767788510682105,0.0012907788510682105,0.001686,0.00043025961702273683,0.0003442076936181895,0.0005163115404272842,5090.583993618559,104.96082384181699,0.8605192340454736,1.0,444,2025-09-29T05:33:47.383719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,435,2025-09-29T05:33:47.437960
223,10,6,2025-09-29 05:33:47.590764,0.7277107037133393,0.8004817740846734,0.07277107037133394,0.0005486400709545001,0.7277107037133393,1257660.6778093555,31437.10240041626,22.8,1.0,1.0,446,2025-09-29T05:33:47.481177,0.0030120217909831376,0.0013260217909831374,0.001686,0.0004420072636610458,0.00035360581092883667,0.000530408716393255,5112.205606597013,126.58243682027077,0.8840145273220916,1.0,446,2025-09-29T05:33:47.522361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,437,2025-09-29T05:33:47.576879
